PolicyExecTime,EnvExecTime,ProcessExecTime,AbsLearnSignalOld,AbsLearnSignalNew,AbsLearnSignal,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,AverageQLoss,AverageQ,AverageAbsQ,AverageY,AverageAbsY,AverageAbsQYDiff,Time,ItrTime
0.7170507907867432,1.7392232418060303,0.08362913131713867,0.708426265629,0.721378443418,0.721378443418,0,-7.01205180133,-286.194541233,6.98152646805e-11,5,8.51363,4982.22,48.1342598232,-211.70131067,-356.118259291,1.0,-7.15256e-09,-0.0656197,0.0,0.00998996,0.0656197,0.303343,-0.754047,1.10394,-0.756846670615,1.18573328972,0.413450631404,31.42511773109436,31.42510676383972
0.6865525245666504,1.6287946701049805,0.07503414154052734,0.757241731989,0.746524169293,0.746524169293,1,-28.6286212573,-353.491957082,0.340008830933,5,8.51219,4975.06,18.9852726043,-328.596125443,-386.504378272,0.999761,9.9659e-09,-0.0648007,0.0,0.00987473,0.0648007,0.503251,-2.16579,2.3756,-2.16856475129,2.43059452475,0.54834369401,63.95711898803711,32.47551155090332
0.726341724395752,1.7295706272125244,0.08152055740356445,0.775594012945,0.778089503163,0.778089503163,2,-31.4209822501,-389.678197754,0.496664365323,5,8.50925,4960.46,21.9300126173,-350.333984418,-413.391573207,0.999271,2.1553e-08,-0.0632887,0.0,0.00996895,0.0632888,0.741126,-3.41707,3.58729,-3.41994210386,3.63176494002,0.661790675116,95.33184099197388,31.292493104934692
0.6077454090118408,1.4458277225494385,0.07085967063903809,0.720265260145,0.792384601832,0.792384601832,3,-31.1586531597,-359.896136299,0.309719467003,5,8.50065,4917.95,52.1757058041,-324.066471567,-458.962902575,0.99784,-6.96182e-09,-0.0669351,0.0,0.00990001,0.0669351,1.0053,-4.45992,4.64684,-4.46351271328,4.6917178968,0.759984188168,126.47930812835693,31.091572046279907
0.7075660228729248,1.6878976821899414,0.07436823844909668,0.741465273257,0.801044409759,0.801044409759,4,-23.7387899216,-317.000555084,0.127362641614,5,8.50741,4951.34,53.4972649062,-249.247091885,-401.313392004,0.998968,1.06812e-08,-0.0523243,0.0,0.00644331,0.0523243,1.12576,-5.41237,5.61403,-5.41497442226,5.6552185278,0.803871380267,157.6208610534668,31.08782148361206
0.7100081443786621,1.6904168128967285,0.06999778747558594,0.711593458816,0.799797785277,0.799797785277,5,-12.8380548263,-310.550709718,0.312546584183,5,8.50285,4928.82,50.0812222648,-228.157882913,-371.301145708,0.998209,2.4128e-08,-0.0671265,0.0,0.00990602,0.0671266,1.26267,-6.30979,6.52175,-6.31259303777,6.55990491275,0.84382821393,189.69217801094055,32.01151752471924
0.7039470672607422,1.6956727504730225,0.08046889305114746,0.71332026313,0.775374896952,0.775374896952,6,-36.1255440737,-347.569189937,0.0708129738921,5,8.49981,4913.85,63.1999414545,-284.963718565,-465.41615078,0.997707,-6.77109e-09,-0.0669848,0.0,0.00987664,0.0669848,1.42818,-7.16355,7.37928,-7.16638490493,7.41596986912,0.88419478421,221.3030333518982,31.549933433532715
0.7203688621520996,1.7418806552886963,0.08228754997253418,0.719789629924,0.748418141567,0.748418141567,7,-24.6380343969,-313.501655802,0.122584423024,5,8.50076,4918.5,49.9543152119,-235.069061414,-387.723567472,0.997864,4.76837e-09,-0.0673503,0.0,0.00999194,0.0673503,1.48128,-8.02662,8.2237,-8.02965213443,8.25742349861,0.895190055033,252.92832803726196,31.555943489074707
0.6507737636566162,1.5527288913726807,0.07514500617980957,0.721577358354,0.790854281261,0.790854281261,8,-30.3172235074,-356.996093899,-0.0182659347943,5,8.49715,4900.76,51.8770739165,-291.263628464,-439.334258241,0.997265,3.2568e-08,-0.0697483,0.0,0.00995701,0.0697483,1.60889,-8.79102,8.96729,-8.79425841734,8.9979596352,0.921120648567,285.1426455974579,32.15643382072449
0.71866774559021,1.7259881496429443,0.07869243621826172,0.703012219017,0.787966806693,0.787966806693,9,-26.4465440906,-353.508201235,0.114163144412,5,8.50119,4920.64,42.6635638147,-282.519549586,-400.182551927,0.997941,1.55449e-08,-0.0670686,0.0,0.00989344,0.0670686,1.69955,-9.55636,9.72537,-9.55952423448,9.75430097004,0.938642760701,314.484322309494,29.286922693252563
0.6977827548980713,1.6608350276947021,0.07638669013977051,0.744774449866,0.736025973342,0.736025973342,10,-24.5910258451,-340.779413267,-9.51953629393,5,8.50233,4926.24,53.3099182116,-268.900260806,-404.880516621,0.99813,-2.09808e-09,-0.0732097,0.0,0.00986884,0.0732097,2.76456,-9.9826,10.2789,-9.98555228995,10.3361610555,1.04046343638,345.21954226493835,30.6672260761261
0.6679885387420654,1.5969359874725342,0.0778498649597168,0.711995766646,0.708657013678,0.708657013678,11,-13.2912166798,-311.019308418,-8.71549466028,5,8.50331,4931.09,34.8621518782,-273.783206999,-369.403470746,0.998292,-4.9448e-08,-0.0682591,0.0,0.00987279,0.0682591,1.79202,-10.862,11.017,-10.8658813293,11.0405578083,0.931093597244,377.16031861305237,31.880204439163208
0.6893632411956787,1.6519100666046143,0.07764744758605957,0.76136205183,0.785056996112,0.785056996112,12,-22.4412009281,-326.135601242,0.447865427953,5,8.50032,4916.35,38.0918317134,-257.503188119,-360.819443045,0.997794,5.34058e-09,-0.0648587,0.0,0.00992447,0.0648587,1.65403,-11.5235,11.6287,-11.526369008,11.6483114243,0.898358131037,403.8851912021637,26.64786458015442
0.7132847309112549,1.7243330478668213,0.07647562026977539,0.708354718481,0.837234487779,0.837234487779,13,-38.9783946636,-348.025312037,-0.011410914453,5,8.49632,4896.72,75.2229473468,-281.638367308,-486.462656983,0.997127,-3.2711e-08,-0.0657195,0.0,0.00989339,0.0657195,1.72265,-12.1124,12.2126,-12.1146654139,12.2347641396,0.919492131559,434.94353699684143,31.00145959854126
0.6452264785766602,1.535151720046997,0.06249833106994629,0.753003690504,0.764354178153,0.764354178153,14,-29.1571994127,-369.875274864,0.0981257360044,5,8.4972,4901.02,83.4296140482,-298.74716876,-522.367312029,0.99727,4.3869e-09,-0.0659052,0.0,0.00995891,0.0659052,1.84387,-12.7027,12.8004,-12.70478845,12.8217315063,0.944899551714,464.6055037975311,29.6063334941864
0.6695117950439453,1.589261770248413,0.0741262435913086,0.733445024981,0.76827639484,0.76827639484,15,-25.5881914975,-376.986789222,0.207211654852,5,8.48694,4851.0,98.1679562176,-258.989734209,-556.830324832,0.995564,1.86443e-08,-0.0656166,0.0,0.00994868,0.0656167,1.98952,-13.2317,13.3239,-13.233824843,13.3464019025,0.973391294047,495.24564361572266,30.566948652267456
0.71883225440979,1.7310123443603516,0.08476543426513672,0.675152196462,0.739906793434,0.739906793434,16,-36.0275253966,-358.72434405,-4.30168562238,5,8.48477,4840.49,67.8353967022,-267.674301778,-473.371790618,0.995203,-1.78337e-08,-0.0623808,0.0,0.00978349,0.0623808,2.09336,-13.6699,13.7605,-13.6725164853,13.7805895361,0.994479474666,526.2520015239716,30.952393293380737
0.6865940093994141,1.6388907432556152,0.06353092193603516,0.70404278012,0.733451894256,0.733451894256,17,-24.3152017538,-313.252417678,0.160881065412,5,8.48351,4834.38,40.1186870288,-242.979523167,-361.763373208,0.994995,2.32697e-08,-0.0688742,0.0,0.00995299,0.0688743,2.19372,-14.1011,14.183,-14.1033267251,14.2032697964,1.01144559399,558.2384014129639,31.9111270904541
0.6509742736816406,1.5248489379882812,0.07579350471496582,0.768806691423,0.780822097317,0.780822097317,18,-21.182876029,-289.275414171,0.226065847117,5,8.48436,4838.5,34.5651733001,-238.006545802,-344.243294895,0.995134,4.60625e-08,-0.0673259,0.0,0.0098772,0.0673259,2.21247,-14.5113,14.5877,-14.5136692633,14.6065000356,1.01905023504,588.756266117096,30.436203479766846
0.6629054546356201,1.573706865310669,0.07795262336730957,0.703049700842,0.791434524791,0.791434524791,19,-19.2425963693,-330.121571385,0.0960632559718,5,8.48411,4837.3,22.5562197744,-291.322146509,-355.10698581,0.995094,-3.75748e-08,-0.066353,0.0,0.00998191,0.066353,2.2986,-14.908,14.9833,-14.910070102,15.0016980244,1.02887894003,619.3680186271667,30.5352463722229
0.7051081657409668,1.6768507957458496,0.06468820571899414,0.742324087758,0.750925011715,0.750925011715,20,-22.1618795403,-330.910330674,0.326046322573,5,8.48768,4854.58,44.0999101031,-282.078139946,-390.752564501,0.995685,9.20296e-09,-0.0690275,0.0,0.00984251,0.0690275,2.35464,-15.2375,15.308,-15.2394042285,15.3258359154,1.03218657984,649.4603264331818,30.028364896774292
0.5486845970153809,1.302905559539795,0.06548476219177246,0.778630810256,0.803215991814,0.803215991814,21,-35.5041149496,-381.619571328,-0.229794159458,5,8.48939,4862.91,70.9269780595,-310.450876689,-487.468403991,0.99597,-3.2568e-08,-0.053402,0.0,0.00640752,0.0534019,2.40288,-15.5762,15.6382,-15.5782863968,15.6548818009,1.04440449329,679.8642721176147,30.348989486694336
0.6594269275665283,1.5900988578796387,0.07609057426452637,0.730998335267,0.770817418763,0.770817418763,22,-25.974370636,-295.048169476,0.0344816200976,5,8.48656,4849.17,42.7422495569,-237.862350629,-370.587094072,0.995501,9.10759e-09,-0.0695869,0.0,0.0099533,0.069587,2.41278,-15.8435,15.9017,-15.845705254,15.9183255878,1.04153859494,704.4633483886719,24.544883966445923
0.4577815532684326,1.1471765041351318,0.06112790107727051,0.690368677454,0.786648506079,0.786648506079,23,-21.1490948073,-321.767914666,-0.0690214279789,5,8.48407,4837.07,56.8158549409,-263.034499315,-429.75575728,0.995088,-9.05991e-10,-0.0696568,0.0,0.00998129,0.0696568,2.44134,-16.0846,16.1382,-16.0869059195,16.1535977412,1.04620271559,733.6271772384644,29.111832857131958
0.7284054756164551,1.7503435611724854,0.07493424415588379,0.73552120114,0.750253022544,0.750253022544,24,-26.0339778852,-320.319614498,0.233262018978,5,8.48732,4852.84,46.2994521029,-261.325633524,-402.645711458,0.995626,1.11103e-08,-0.0540483,0.0,0.00642654,0.0540483,2.53485,-16.2971,16.3473,-16.2989452586,16.3627922386,1.05910378109,765.2010736465454,31.488370895385742
0.7167699337005615,1.733912706375122,0.0832362174987793,0.75781281522,0.765083476846,0.765083476846,25,-22.667512802,-301.841019727,0.258159021075,5,8.48014,4818.13,35.8712972355,-238.987747789,-344.619645178,0.994436,4.76837e-09,-0.0662575,0.0,0.00996784,0.0662575,2.51083,-16.4859,16.5339,-16.488025549,16.5486826817,1.05620193316,796.3330037593842,31.078039169311523
0.729405403137207,1.748347520828247,0.08035397529602051,0.690152924062,0.809968811081,0.809968811081,26,-41.783775039,-343.577438343,-0.0151517751318,5,8.47693,4802.66,68.769181875,-254.568640399,-447.075425234,0.993904,-1.37329e-08,-0.0685136,0.0,0.00998785,0.0685136,2.59084,-16.679,16.7218,-16.6807065762,16.7350138009,1.0682235557,827.3035502433777,30.90592336654663
0.7077183723449707,1.6922450065612793,0.07623028755187988,0.728684568099,0.716418842352,0.716418842352,27,-27.3734687775,-312.06704403,-0.135457770402,5,8.4775,4805.42,70.8029586205,-242.664026467,-435.755930381,0.994,-6.19888e-10,-0.064567,0.0,0.00990056,0.064567,2.5844,-16.8283,16.8656,-16.8302620135,16.87873896,1.06486900714,858.6578118801117,31.29973554611206
0.6844441890716553,1.6472015380859375,0.0675666332244873,0.747010588351,0.768980758375,0.768980758375,28,-26.3877040885,-317.503625802,0.220225227537,5,8.47868,4811.12,20.3554661976,-298.670842068,-356.121438219,0.994198,1.07765e-08,-0.0660643,0.0,0.00989668,0.0660643,2.61221,-16.9624,17.0001,-16.9642775194,17.0125348298,1.06974859393,890.7717735767365,32.039775133132935
0.6577529907226562,1.555055856704712,0.07498574256896973,0.759850086325,0.785748245533,0.785748245533,29,-14.3250205696,-263.530893246,0.346364114083,5,8.47726,4804.29,52.7670197482,-210.060399726,-343.379868994,0.993963,-1.03474e-08,-0.0661874,0.0,0.00999599,0.0661874,2.63231,-17.0247,17.063,-17.0261161085,17.0748076069,1.07375499776,921.9418971538544,31.115701913833618
0.7250292301177979,1.7653412818908691,0.0761406421661377,0.711919704853,0.818550365411,0.818550365411,30,-26.139958593,-334.361601563,-0.181000856934,5,8.47441,4790.58,25.9402419657,-304.107573918,-370.594705626,0.993492,-3.62396e-09,-0.0638251,0.0,0.00995898,0.0638251,2.67027,-17.111,17.1471,-17.1128307014,17.1585775738,1.07348796126,953.675050497055,31.66803503036499
0.7002894878387451,1.687408208847046,0.07710123062133789,0.719386751183,0.77190428681,0.77190428681,31,-36.8312833713,-348.254870785,0.105907624586,5,8.47093,4773.93,80.8999619736,-215.576462342,-450.468248122,0.992917,-2.37942e-08,-0.0617908,0.0,0.00999191,0.0617908,2.71615,-17.2049,17.2383,-17.2065164958,17.2495864853,1.08136351113,984.676787853241,30.940865993499756
0.6803667545318604,1.6259205341339111,0.07199239730834961,0.695464160948,0.709404592506,0.709404592506,32,-35.2452644264,-311.771881844,0.0483569612498,5,8.46806,4760.29,90.5272150478,-153.560322268,-407.255549106,0.992442,3.41415e-08,-0.0549057,0.0,0.0064631,0.0549057,2.75388,-17.2921,17.3231,-17.2939285774,17.3343841865,1.08776197519,1014.7003846168518,29.96909213066101
0.6948137283325195,1.685248851776123,0.0778498649597168,0.780546152397,0.757358455576,0.757358455576,33,-30.2965733193,-321.027143491,0.224770101498,5,8.47004,4769.7,39.621949906,-254.06888501,-377.99033917,0.992769,-1.63078e-08,-0.0549022,0.0,0.00642325,0.0549022,2.68913,-17.3752,17.406,-17.3767836647,17.4178042458,1.07347345146,1045.7805514335632,31.013944387435913
0.5873851776123047,1.3967552185058594,0.0735468864440918,0.767881439299,0.749723244938,0.749723244938,34,-29.4568180195,-326.875599819,0.286659339449,5,8.46646,4752.68,87.6357900723,-227.533723432,-458.832631707,0.992176,-3.33786e-09,-0.0654733,0.0,0.00983699,0.0654733,2.74176,-17.4199,17.448,-17.421227856,17.4590810903,1.07635599138,1077.062263250351,31.22639274597168
0.6569705009460449,1.5577640533447266,0.0694580078125,0.694704597641,0.776587274735,0.776587274735,35,-30.257857603,-336.770070431,0.0273225280484,5,8.46333,4737.79,19.5263272418,-311.734043113,-365.171903743,0.991656,-1.90735e-08,-0.068794,0.0,0.00994586,0.068794,2.67,-17.4671,17.4936,-17.4682398054,17.5035778645,1.06694908642,1108.5224153995514,31.398025035858154
0.6643855571746826,1.589099407196045,0.06711840629577637,0.728881252998,0.710823691867,0.710823691867,36,-39.9284592643,-357.431320383,0.242679089733,5,8.4583,4714.02,75.5572900698,-291.03367166,-504.157279364,0.990827,8.2016e-09,-0.0661485,0.0,0.00994626,0.0661485,2.74867,-17.5362,17.5609,-17.5379980982,17.5700637402,1.07480701806,1139.4280788898468,30.85149908065796
0.6806414127349854,1.629485845565796,0.08058762550354004,0.773953988134,0.770611736935,0.770611736935,37,-23.7466643812,-284.674985823,0.0503570009808,5,8.45117,4680.56,65.6999825071,-201.054531221,-386.887771961,0.989648,5.72205e-10,-0.068692,0.0,0.0099569,0.068692,2.75636,-17.5918,17.6128,-17.5928157173,17.6215944443,1.07607992165,1171.1621453762054,31.680153608322144
0.7120723724365234,1.7128801345825195,0.08219099044799805,0.768704838838,0.773514926355,0.773514926355,38,-18.313125806,-288.281108987,0.222839743972,5,8.4489,4669.92,63.6900505989,-174.833936367,-366.998915395,0.989271,-3.35693e-08,-0.0549215,0.0,0.00643892,0.0549215,2.72216,-17.5775,17.6001,-17.5785727777,17.6085491098,1.07240969041,1199.669142484665,28.441888332366943
0.5894134044647217,1.4277606010437012,0.06134343147277832,0.700669818757,0.785647322494,0.785647322494,39,-26.5144981978,-305.028749859,0.384828877536,5,8.44578,4655.38,57.9390435518,-237.148122808,-410.185361723,0.988758,-1.33514e-09,-0.0677448,0.0,0.00992154,0.0677448,2.75596,-17.6067,17.6268,-17.6075778239,17.635087072,1.07216746658,1230.7922730445862,31.064050912857056
0.6548049449920654,1.542144775390625,0.07722115516662598,0.757209654066,0.832862542605,0.832862542605,40,-29.1579089395,-325.522541664,-0.135974436282,5,8.43986,4627.91,45.9810694857,-262.489826636,-399.43060373,0.987786,-2.25067e-08,-0.0651599,0.0,0.00993826,0.0651598,2.75856,-17.6628,17.6824,-17.6639976768,17.6914251178,1.08074816852,1261.4692342281342,30.607738971710205
0.6818559169769287,1.6387169361114502,0.07445669174194336,0.751529917341,0.730867641574,0.730867641574,41,-17.3713361817,-296.749453192,0.0443790721378,5,8.43966,4626.98,60.6646253296,-211.059965908,-401.159543892,0.987758,-1.93119e-08,-0.0707435,0.0,0.00995789,0.0707435,2.76251,-17.6746,17.6923,-17.6755665876,17.6998405262,1.07850813602,1292.3045403957367,30.78096914291382
0.6935422420501709,1.6832797527313232,0.07422256469726562,0.738102269968,0.788630208392,0.788630208392,42,-15.6958307815,-305.090679556,0.354795294338,5,8.43937,4625.65,33.4009239029,-258.456968998,-360.677421507,0.98771,-2.61307e-08,-0.0679085,0.0,0.00997464,0.0679084,2.73907,-17.7005,17.7156,-17.7013442214,17.722636687,1.07501316194,1322.4543635845184,30.090696334838867
0.708648681640625,1.7139103412628174,0.08362627029418945,0.724790751413,0.820427681988,0.820427681988,43,-25.3822855748,-323.501568196,0.448767815048,5,8.44068,4631.7,48.864182499,-243.749340235,-396.562010109,0.987923,-1.2064e-08,-0.0680897,0.0,0.00989727,0.0680897,2.729,-17.7215,17.7358,-17.722491153,17.7421235639,1.07017494679,1353.6550199985504,31.139552354812622
0.6880347728729248,1.6344571113586426,0.06859612464904785,0.728556971736,0.816860122934,0.816860122934,44,-33.2154349758,-300.000368852,0.0782330272093,5,8.43846,4621.45,102.479736337,-125.740198073,-413.707135369,0.987562,7.62939e-09,-0.0652155,0.0,0.00984236,0.0652155,2.73943,-17.7481,17.7614,-17.7492015944,17.7680367511,1.06823085992,1385.011719942093,31.274099588394165
0.7400848865509033,1.7886683940887451,0.07314085960388184,0.739321901434,0.785637560716,0.785637560716,45,-15.1440403601,-281.587057392,0.243852221897,5,8.43593,4609.77,56.137314806,-178.213820746,-339.744128424,0.987146,-9.39369e-09,-0.068313,0.0,0.00995791,0.068313,2.72097,-17.7403,17.754,-17.7408800753,17.7599082482,1.06751638995,1416.6584470272064,31.576584815979004
0.7051544189453125,1.7013866901397705,0.06548500061035156,0.662922197316,0.812244829489,0.812244829489,46,-46.5079707123,-324.244173752,0.00843959254883,5,8.43176,4590.57,63.2008846317,-254.833853565,-411.802855454,0.986459,9.77516e-09,-0.0671437,0.0,0.00988975,0.0671437,2.75697,-17.741,17.7539,-17.7420682704,17.7604684884,1.07481448459,1447.7534296512604,31.015036582946777
0.7183897495269775,1.735307216644287,0.08020639419555664,0.708834971854,0.720036215727,0.720036215727,47,-12.9715361386,-292.253875261,-0.0399914818571,5,8.43173,4590.43,69.1842717085,-233.815459983,-425.92814617,0.986454,-9.82285e-09,-0.0521703,0.0,0.00642713,0.0521703,2.75402,-17.7407,17.751,-17.741330936,17.7567277968,1.07722609893,1479.6370043754578,31.805413722991943
0.654658317565918,1.5417497158050537,0.07397747039794922,0.748993524235,0.807668065094,0.807668065094,48,-4.31059752661,-260.326742102,-0.168190584359,5,8.42903,4578.07,53.5284348263,-163.352810519,-312.391844457,0.98601,-7.00951e-09,-0.0693403,0.0,0.00998839,0.0693403,2.77138,-17.684,17.6951,-17.6847391876,17.7007005566,1.0794445621,1509.2923028469086,29.57840371131897
0.6392028331756592,1.524167537689209,0.07728004455566406,0.73007978777,0.818890326583,0.818890326583,49,-29.1091871333,-311.032263848,0.0279406358139,5,8.42315,4551.21,30.8677564694,-272.162740923,-347.912282319,0.985044,-6.92368e-08,-0.0543248,0.0,0.00642141,0.0543247,2.80527,-17.6807,17.6911,-17.6811832784,17.696774709,1.08170703584,1540.2678730487823,30.92115354537964
0.6115410327911377,1.4644036293029785,0.07104277610778809,0.761850167018,0.766468086277,0.766468086277,50,-24.1587177663,-311.53586954,0.27977082978,5,8.41994,4536.61,26.1008414438,-286.751019119,-346.206995219,0.984519,-1.00613e-08,-0.0697545,0.0,0.00987974,0.0697545,2.83579,-17.6693,17.6795,-17.6698085495,17.6849229722,1.08753707417,1571.7398889064789,31.388110876083374
0.6751177310943604,1.6088504791259766,0.06289076805114746,0.763558270213,0.793892337234,0.793892337234,51,-18.605992372,-290.102003656,0.41750718485,5,8.42146,4543.54,12.4906395942,-276.808584205,-313.808024508,0.984771,6.67572e-10,-0.0534582,0.0,0.0064186,0.0534582,2.86788,-17.6153,17.6239,-17.6157855231,17.6285988864,1.09040109873,1599.6635293960571,27.8512864112854
0.3744511604309082,0.902848482131958,0.05516171455383301,0.71416335186,0.777020088801,0.777020088801,52,-28.9358143825,-288.459618133,0.000115960803568,5,8.41944,4534.37,38.08271266,-214.935260952,-317.623001895,0.984441,-5.8651e-09,-0.0542375,0.0,0.00640942,0.0542375,2.79556,-17.5418,17.5508,-17.5424174387,17.5553037135,1.07763474655,1623.8379304409027,24.121256828308105
0.6995604038238525,1.6612861156463623,0.07818746566772461,0.749624614491,0.770748180997,0.770748180997,53,-25.1069591791,-294.038933962,0.0696320264955,5,8.41582,4517.97,43.9483242918,-241.877813258,-359.160247076,0.983848,-7.43866e-09,-0.0658754,0.0,0.00982527,0.0658754,2.79207,-17.4813,17.4893,-17.4817175684,17.4936632227,1.08078025249,1655.251226902008,31.35213041305542
0.6962850093841553,1.681666612625122,0.07185506820678711,0.705699013142,0.857973433459,0.857973433459,54,-23.8885829209,-294.623309081,-0.173614478687,5,8.4168,4522.43,45.9529469102,-235.43156011,-375.290271708,0.984014,-1.83582e-08,-0.0546269,0.0,0.00641541,0.0546269,2.80898,-17.3839,17.3925,-17.3843526245,17.3965185889,1.08407762484,1687.0489718914032,31.743547916412354
